Gene_ID	Vegetative_Meristem_16-19Day	6-7_internode	7-8_internode	Juvenile_Leaf_Blade3	Leaf_Zone 1_Symmetrical	Leaf_Zone 2_Stomatal	Leaf_Zone 3_Growth	Mature_Leaf_8	Primary_Root_5Days	Root_Meristem_Zone_5Days	Root_Cortex_5Days	Root_Stelle_5Days	Root_Elongation_Zone_5Days	Secondary_Root_7-8_Days	Tassel	Anther_1.0mm	Anther_2.0mm	W23_Pollen	B73_Mature_Pollen	B73_Germ_Pollen	Female_Spikelet	Ear_Primordium_1mm	Ear_Primordium_2-4mm	Ear_Primordium_6-8mm	Silk_unpollinated	Endosperm_8_DAP	Endosperm_10_DAP	Endosperm_12_DAP	Endosperm Crown_27_DAP	Pericarp_Aleurone_27_DAP	Embryo_20_DAP	Embryo_38_DAP	Germ_Kernels_2_DAI
Zm00001d021846	1550.500473	547.675647	1452.066155	0	115.0084931	539.3561031	1974.935871	44.3683387	1251.633365	795.1482925	483.1892228	21.48856183	1353.373258	681.4419834	0	203.6113955	514.7445114	0	855.1263254	777.2756529	111.8118133	202.5026296	0	499.0453876	622.1067168	3126.233982	380.7794087	294.5897027	312.4003931	1019.006349	1101.101955	190.0866787	23.24362548
Zm00001d004033	115.0172336	74.25662731	310.778118	0	68.23451378	112.48739	103.4175494	8.155415309	207.7655032	63.2702423	31.29709843	33.4223411	65.16371373	173.5799332	29.59448134	126.3423632	47.11320416	0	0	0	48.57570744	8.455151193	14.24850755	30.20231423	32.46216217	23.28367254	17.49758887	39.76512503	116.8948815	85.84201535	34.80168077	28.38652794	64.28695572
Zm00001d015247	45.61822634	27.07646217	27.11415655	0	46.28645643	70.41031978	173.3994122	0	10.20562995	33.0827257	0	0	20.32744874	0	0	0	0	0	0	0	6.362639975	30.40745364	78.59789379	12.34469554	0	48.12642954	15.68568164	0	0	4.754921234	21.1445875	5.664016825	0
Zm00001d036694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.95023356	0	0
Zm00001d039212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.6758209	698.9775098	915.7980677	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d023283	0	0	0	0	36.23211238	58.71782673	33.74419012	0	0	54.22004955	0	0	21.51634111	0	18.06911252	0	0	0	0	0	0	41.77768855	25.23305353	47.30124668	0	45.38052017	197.0733456	4.086164731	0	0	25.11156659	0	0
Zm00001d041309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.8289946	220.6311667	36.48583682	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d031562	274.3682896	599.9743128	247.9578344	0	228.2095023	430.8669587	662.400545	3.861487486	171.7044514	215.877359	94.96617208	96.88369961	112.56714	0	361.51948	114.9421303	180.827462	0	0	0	192.6319382	233.293493	298.4723561	368.8767304	0	119.5366802	92.65498501	180.6069271	14.91192421	95.93160681	238.0604832	102.418959	36.95120379
Zm00001d031560	1804.045016	215.7973677	226.5864798	0	0	666.2845207	137.7710075	0	0	0	3392.167235	4192.608785	6121.110859	2235.236961	10262.43131	1064.470221	159.7043762	0	87.02049514	445.0930859	423.5455411	2941.472781	4069.690121	2801.524168	89.14546826	310.4670311	4845.360388	2199.892514	245.3808978	632.0283936	1156.28762	72.22686117	441.6959267
Zm00001d028238	232.4900369	240.6585055	228.0558201	0	464.0470773	415.6581042	294.1349007	0	244.0623529	1016.831147	41.04586578	24.21621715	766.2820092	281.3074845	425.8060261	293.3243011	192.2053289	0	0	0	40.98122357	579.6846916	439.0248174	404.6548554	14.77805071	124.0792616	346.3337564	314.5769075	29.05924573	19.2595293	400.2269657	86.17982083	33.35075343
Zm00001d044548	503.1050569	566.5355734	579.5796647	225.2280861	695.4888396	769.0705943	716.6841293	694.0259043	846.1641145	382.8507032	395.4442829	684.9136401	543.8050297	357.8446111	0	873.2314486	0	0	0	0	523.5798261	728.6071401	492.4891817	297.4574861	472.6345474	706.1683543	524.5664241	793.9316807	1035.130286	729.3491157	545.1125905	525.1052496	540.2780454
Zm00001d024998	172.8800904	115.9468219	240.5557086	0	276.4649658	271.9122258	391.0153451	1.683000531	594.9026529	441.8957265	376.6101732	227.9684811	1107.485931	441.2151318	598.4871048	211.2424923	444.5409754	73.36906842	210.7124881	187.8149477	250.9066405	205.9970042	214.9830512	343.8489976	280.0366805	270.4706487	425.8836663	522.3762264	102.9693806	215.4415248	3300.660348	286.2468559	42.57387881
Zm00001d045233	0	0	0	0	0	6.710598529	2.382293932	0	10.10088663	11.65518615	30.38105363	0	9.812814961	2.447359789	0	15.27376578	27.55360608	0	0	0	3.921161845	0	0	5.412072522	1.325620223	4.696224742	4.931369886	0	11.08817706	15.26212529	15.05922613	49.73579966	16.76417856
Zm00001d010588	0	0	0	0	0	0	0	0	14.77922688	10.54707938	9.03814427	6.705613942	3.728396172	0	0	0	0	0	0	0	0	0	0	0	0	1399.73112	1197.324013	1402.936355	64.51728595	13.3701117	573.2118566	0	69.68270641
Zm00001d010586	0	0	0	0	0	0	0	2336.32218	1204.508195	414.3509646	1066.293772	1437.433278	429.5947811	927.0328971	0	0	0	0	0	0	0	0	0	0	0	0	0	348.2327849	2803.688646	1484.441249	51.12734401	15793.47845	10988.44338
Zm00001d010589	0	0	0	0	7.565865138	9.667097431	7.628222908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.369641371	0	0	0	4.517069375	0	0	0	0	0
Zm00001d010590	149.3030112	29.38507564	176.019801	38.49563648	178.9958012	136.077548	152.1900377	37.00082738	74.3119528	545.4992973	206.6286466	200.6764378	306.6777959	451.7533084	210.0335729	238.0579343	175.6623839	421.9730338	235.5613091	93.48718356	98.60348824	92.22298871	325.0457911	118.9954022	119.6738811	283.8142156	516.4630165	444.0309008	43.74218868	196.0603796	132.5820856	50.35695299	205.0432078
Zm00001d010585	0	14.97555316	7.950485738	0	0	7.14676383	7.501926575	1.171706453	0	0	0	0	0	0	0	0	5.470318512	0	0	0	2.798505549	2.301082131	0	1.157662803	0	0	0	0	0	0	2.089111104	0	0
Zm00001d048085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.06168016	0	0	0	39.02292396	186.8867696	0	5.307499414	26.91106394	0	0
Zm00001d052336	0	0	0	95.82897618	0	0	0	104.4587914	354.9948945	0	121.7279462	3074.438537	0	585.3611694	0	0	46.74613868	0	0	0	0	0	0	0	0	16.21240843	20.37707196	0	0	0	0	0	0
Zm00001d017345	38.15679272	13.98937097	24.99375171	0	31.44519749	115.7908255	118.1882969	78.92130266	12.28867959	73.44801498	1.203580133	0	51.66810744	19.46453431	305.0396653	34.29310906	41.96934325	0	0	0	18.25894653	23.97437359	70.06467563	90.71184563	14.41164174	3.38973231	15.90203855	12.24498332	0	4.214703041	34.43867518	0	29.8267552
Zm00001d015927	0	0	0	0	0	0	0	7.446492208	0	0	0	103.5988581	0	0	0	0	0	0	0	0	0	0	0	0	14.02490613	87.12297739	5.703884233	0	0	67.58623011	0	0	0
Zm00001d005973	0	0	0	13.81430696	0	0	0	325.4364056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d005972	0	0	0	0	0	0	4.350398873	2.119183903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d032739	206.9599227	218.6333753	15.40429337	70.50960924	471.9320586	438.6433688	424.1974038	42.30314728	192.5939181	595.980913	193.2894012	33.44155368	668.0839123	265.3934771	278.3634868	541.1117496	488.0343388	0	0	0	361.287982	932.9794764	930.0842156	858.7281077	67.17827644	157.8117298	191.743419	288.4865941	117.9318644	120.7690234	396.5756817	188.3573777	120.3893993
Zm00001d034721	11.34267393	101.155928	80.69743791	173.4048325	178.2861761	387.3096427	679.7043814	1057.012178	0	201.0057488	0.957356472	0	69.973649	13.21636102	309.9125164	79.36843853	175.4359643	0	0	0	110.3808361	33.63163011	78.78443283	60.89606044	563.1067411	0	0	0	0	8.79843597	187.8218097	0	0
Zm00001d026207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373.2118535	231.3448972	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d041052	1438.305042	1074.14972	922.4916672	16.05357565	493.4382867	337.5641539	296.6496258	17.89292444	73.40467945	103.0789526	1.981381223	40.22994961	28.60965417	145.264692	461.074121	358.3127557	277.4159722	0	0	0	271.8824641	139.5148459	566.8535597	485.8480615	7.621393151	56.27570978	175.7446024	18.89874271	65.51773174	53.8903035	137.7955626	43.6628512	6.54614061
Zm00001d044164	50.61374764	56.30593547	52.02559809	6.260680467	34.74780251	64.09960494	30.73812005	2.524737244	14.44857899	0	13.40514936	3.439076297	7.527637913	0	21.21320375	29.3077297	10.65339732	0	0	0	23.28288388	0	11.34177602	8.862225221	3.365893557	14.04600955	10.47009432	28.05814382	3.337694352	16.58252353	8.606239077	7.868588591	0
Zm00001d050412	0	0	0	0	0	0	0	0	0	0	7.507072371	14.52973029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6857793	0	0	0
Zm00001d011096	434.9662541	239.3247434	408.1150801	0	347.5911814	138.666832	51.07605241	0	137.8358603	242.359488	133.9776457	190.7613572	164.1284646	10.86256221	591.3747376	456.5143662	621.8238564	0	0	0	240.5133883	574.8028306	538.8285222	701.9465716	0	572.7749925	438.9860062	383.9830588	172.4896271	116.9246986	686.1574321	243.9905424	43.53975792
Zm00001d042760	27.08163778	0	25.98533409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.22186552	0	0	0	0	0	11.77435145	0	19.47403547	18.96747639	0	10.79561752
Zm00001d002123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.83324956	92.44369971	13.75002663	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d040697	2087.532066	4367.306919	2588.088406	1466.086972	2282.268759	6490.646883	6882.13748	2200.846634	8464.792231	3930.084574	18977.17704	16771.09129	5483.242034	8078.428363	3480.590116	8876.128749	9379.588835	3000.522923	4487.952386	1947.324006	2382.163934	1492.630153	2133.487937	1715.492412	5151.597407	2309.810572	3431.937236	2556.213791	513.7367239	2061.75281	897.2034272	889.3516339	3609.966903
Zm00001d040696	0	0	0	0	2.131582387	4.799689973	3.941684776	43.06436527	0	9.512704203	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65298508	0	0	0	0	0	0	16.24604772	0	0
Zm00001d029620	0	0	0	28.19494405	0	0	0	61.72410627	0	0	9.174099205	0	0	0	0	0	0	0	0	0	0	0	0	0	254.4079333	0	0	0	0	99.69869022	0	0	81.81686077
Zm00001d029619	0	0	0	14.45683286	0	0	0	33.65960478	20.01271168	0	0	0	0	3.559796057	0	0	0	0	0	0	0	0	0	0	9.142730525	0	0	0	0	29.53484308	0	6.627891578	0
Zm00001d025827	0	0	0	95.73847282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d011072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.836550837	0	38.35966202	0	0	0	0	0
Zm00001d006167	127.0595452	282.9379795	249.4271975	27.18998004	419.7432586	645.5155085	888.2912924	17.15837981	347.3104168	366.2907074	487.2302468	402.4314716	476.2543579	230.166503	644.8200923	141.6969745	260.1292613	854.2280124	671.3366577	252.0731761	313.2043554	89.81747761	233.2244	184.9576078	216.178922	676.8522545	489.3902459	643.2383085	159.9457162	194.7409923	517.261893	107.2525758	398.1534864
Zm00001d006166	207.7890545	289.024588	255.2501745	0	257.1128354	515.2543977	533.4402	9.251270623	256.5271387	243.0255012	473.9419886	168.0458629	475.7301198	348.825815	543.7513646	175.8691461	126.4094395	393.5647464	229.3937392	739.5428278	346.2876515	266.5157051	282.8053772	258.1107305	236.462072	281.2586334	223.8677559	301.1861574	37.30035261	155.2883844	416.754142	54.05463692	15.61150783
Zm00001d006165	16.48098546	0	14.29404157	0	40.60290237	32.72717481	19.11391517	0	0	133.5348596	35.0444422	0	99.75234515	24.13249327	0	106.5900978	0	0	0	0	0	302.3467085	121.3162605	127.8343753	0	39.80934881	29.47792849	81.05627684	8.536908638	14.19415473	42.80850615	0	3.320517926
Zm00001d006791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.2146816	154.3440616	0	0	0	0	0	0
Zm00001d021189	0	0	27.21990676	0	24.38307954	11.59057131	16.66375253	0	11.41738021	0	0	5.443856732	11.37049903	8.45028697	11.8605314	19.94722545	0	0	0	0	0	40.85468934	100.8122152	49.12436297	7.135514484	19.78117821	33.74904292	45.53829486	22.29321205	53.5934848	14.9874814	7.792957604	25.95041013
Zm00001d044498	5.061625662	0	16.46518166	0	5.960052784	3.699939128	4.082548793	0	0	13.93651033	0	0	32.55428114	34.54516449	0	25.76191473	38.00867193	6.917662957	25.02684592	0	0	0	0	47.6764516	10.76476442	8.5646552	0	7.460625094	94.20790718	3.027157062	6.047757071	0	0
Zm00001d040637	0	0	0	0	0	0	0	10.24404954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d018871	0	0	0	0	0	0	0	0	0	0	0	10.99199441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d014471	4.53509966	0	0	0	2.201706786	3.061376296	1.078959324	0	0	5.953962221	0	0	0	0	0	0	0	0	0	0	0	0	0	2.916374305	0	2.027891156	0	0	0	0	0	0	0
Zm00001d030346	243.5124347	2999.306859	1790.645279	411.1505648	592.7241672	1019.087671	1703.346402	1282.28151	173.458978	64.15394762	123.709823	2151.580265	93.23262545	473.8426746	223.8704559	31.9646839	47.81255528	0	0	0	717.470235	0	83.18074006	64.62407732	423.0407812	26.68940474	32.62290848	0	0	0	37.57039989	323.8282039	376.870023
Zm00001d003990	0	0	0	0	0	0	2.676158953	0	0	7.383850785	1.800293231	0	0	0	0	0	0	0	0	0	65.67645041	8.742377135	0	0	0	2.601625228	0	0	0	0	46.097017	0	0
Zm00001d037242	0	0	0	20.20115846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.58656907	7.280413733	0	0	0	0	0	0	0	0	4.12998542	66.85667202	0	0	0
Zm00001d052757	0	0	0	0	0	0	0	0	0	0	0	63.75725084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d010902	0	0	0	0	0	0	3.014024856	0	0	0	0	30.24609669	0	0	28.6214242	0	0	0	0	40.32000102	0	0	0	10.55928628	0	533.5740464	300.5983819	44.6965618	0	28.11664959	17.21371245	9.008599759	0
Zm00001d012889	0	0	0	0	0	0	6.264925107	0	0	0	0	22.20872005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d033573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.442671484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d020644	261.6702623	40.32523253	30.59355324	16.09841804	243.6790199	174.3013105	166.2764407	0	61.81763435	130.2242016	0	46.58213141	64.14041238	0	122.7488314	254.1561365	108.8745835	0	0	0	149.6327488	142.6878359	62.00068931	83.85969343	0	197.6248201	112.9424036	83.98515593	0	5.631526825	215.3630693	0	0
Zm00001d012770	14017.59545	17591.78594	9203.979425	3177.982686	13646.16029	22439.60101	10892.78554	5270.884925	23384.26561	15958.73469	12802.96066	24703.50594	20472.37054	22125.85535	15719.12696	17071.33733	14681.96817	4533.179055	6580.411536	1402.043209	26643.47936	29779.72033	23519.71144	26679.55895	21441.3462	3670.512115	12273.90414	7965.486674	13195.08065	3562.831496	9428.457538	12493.47991	9338.783645
Zm00001d012552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568.267462	277.7256928	50.86372726	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d044363	0	0	0	0	0	11.28927132	9.181039773	0	0	0	3.834520827	8.115140886	0	0	0	10.12365208	0	0	0	0	0	0	4.069143983	9.41881909	0	10.31132859	0	0	0	5.826839894	11.46409698	6.187849656	2.194484872
Zm00001d042287	1048.097144	881.3492278	1040.429065	59.01876133	1384.084061	1273.81994	1229.847318	166.185177	385.8714963	1119.039539	353.811959	206.9482395	947.0608631	417.6059549	806.7064439	689.6179161	694.1674815	8.806418811	10.52905064	39.95361942	644.2386725	1040.440192	1434.447476	1172.288534	211.5664546	695.2170997	677.7003004	751.5482004	89.9920686	279.2147901	1160.320655	299.7792959	703.5464028
Zm00001d042289	0	0	0	756.0055402	0	0	0	892.0353359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d042286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.986495676	0	42.54241761	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d036741	28.27533605	0	0	0	443.2796489	208.6876696	49.67760854	0	132.2076997	105.1921979	82.96160106	337.8001991	299.4970586	0	1183.446433	223.0496496	0	0	0	0	516.7828518	311.5304728	575.551988	770.3308101	0	369.0661679	0	125.0680841	0	49.61248785	166.9433041	29.14494094	12.85077903
Zm00001d019497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.876592051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d045746	0	0	0	0	0	0	0	0	0	10.40634055	0	0	0	0	4.408877454	0	0	0	0	0	0	0	0	0	0	4.2823276	0	0	0	0	0	0	0
Zm00001d025658	0	0	0	0	0	10.05877467	15.61357719	0	34.56459457	9.36595413	0	10.63575283	10.88237155	0	0	0	0	0	0	0	0	0	0	0	0	21.22144984	0	0	0	0	20.21281575	0	0
Zm00001d009760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.483665131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.841753773	0	0	0
Zm00001d041444	127.5296985	46.87877859	51.21359224	0	41.20140444	39.91863809	24.87138382	0	28.35273306	29.81909921	0	0	17.13506775	24.92323919	0	54.76434558	0	0	0	0	29.77015717	80.56592781	24.34116716	48.35130343	2.314788614	39.6128958	89.58210903	31.9575958	22.29563195	132.8172043	142.9375834	7.956834305	13.3903163
Zm00001d043478	293.3531886	403.8700831	139.5897404	0	516.1641091	316.0073197	139.5689484	0	45.72952959	38.15959402	0	294.6025092	189.4661084	0	862.9693663	73.61234751	4.707730176	0	0	0	8.380781567	414.6978103	890.6635295	690.7174935	0	0	11.02707607	6.000937576	0	0	60.55727072	0	0
Zm00001d049536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.17293721	65.98337854	0	0	0	0	0	0
Zm00001d034901	146.6381173	199.9207796	183.4721123	0	121.8417339	229.6617983	149.22357	0	40.38451295	29.60456955	7.263198209	83.50873354	140.1849852	71.3181316	56.29697024	119.879668	157.2343879	0	0	0	238.9492575	37.50331173	189.0668923	72.65048017	144.2043757	20.76672589	54.76669358	0	0	29.23557163	0	0	0
Zm00001d024573	673.5093601	446.031043	700.8303766	0	445.7677324	442.1000725	406.0297937	17.5725184	293.994912	354.7872394	109.1011709	98.92158842	351.815665	183.0421608	703.3546948	584.1616356	125.563888	56.04261448	111.2257365	35.35488587	153.7297364	318.3240228	473.8681532	377.2758236	31.23379157	386.3594008	374.0998687	250.2035605	72.30702381	464.29953	105.7579672	240.2491293	208.9273727
Zm00001d031127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.212082704	0	0	0	0	18.6895514	0	0
Zm00001d012165	47.67712978	51.35228722	13.42486654	0	65.31237156	69.45820641	139.0509081	0	0	163.2537218	0	0	58.63485602	0	55.84026586	0	96.68611292	0	0	0	0	75.91541057	27.22572591	39.76770003	0	135.8099613	182.0855462	30.86196468	0	0	23.5207265	0	0
Zm00001d017782	29.76159152	0	0	0	89.50832169	145.5687765	153.1462683	0	0	0	0	0	0	0	0	0	0	0	0	0	29.83624644	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d037889	185.1057675	484.4036486	215.7200467	0	313.602874	422.1229663	887.1954413	0	322.287481	566.489787	0	26.18318818	633.7082995	217.6435481	608.9926624	86.03817227	0	0	0	0	109.3541188	161.6885387	473.3627007	651.2602734	161.7389786	49.03952049	89.63167618	0	0	45.29494509	28.25997737	0	88.58940187
Zm00001d037890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.59211147	57.01203359	4.911462546	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d012562	70.27979782	176.9132519	176.9920384	0	66.70506085	122.2862205	241.2243185	0	301.0054959	96.20451383	169.4547353	187.476648	214.9234802	237.0700105	85.20382872	26.23054567	300.2054871	379.0887119	230.8342198	263.6110465	237.360406	36.19134191	6.037833755	5.103655034	882.3881884	227.1465755	112.2279005	39.66977978	0	613.8329265	101.032604	105.7172589	42.83868392
Zm00001d029206	169.9540716	60.77436463	46.65989518	0	145.5945425	81.4740728	89.7859746	7.93525942	60.57133958	103.8374863	78.84148848	57.6353139	106.0073722	49.02355544	157.856457	169.0407476	104.27054	7.577571595	14.98872749	0	37.41238481	115.5422538	123.2233551	260.4542014	13.45878838	75.09884186	9.223633643	8.241964315	4.816052077	13.40760873	79.94755647	4.857781138	72.55151666
Zm00001d025082	0	0	0	0	0	7.925819012	99.73220124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.858362141	11.56648524	0	0	0	204.8487184	24.70967725	0
Zm00001d025081	0	0	0	0	0	0	0	0	0	0	14.03912879	40.72148095	0	0	0	0	0	0	0	0	0	0	0	0	0	48.89288703	52.89390388	178.0424766	1151.499943	156.3734314	0	0	0
Zm00001d038742	45.24889518	24.22220343	64.39654101	0	24.78697704	0	0	0	0	0	0	0	0	0	395.8093148	0	0	0	0	0	120.536153	0	159.0410002	223.1476806	0	0	0	0	0	0	0	0	0
Zm00001d019226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.501325261	25.90302985	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d018668	0	0	0	0	0	0	0	0	95.75459444	102.8850039	0	0	40.19027772	22.62616645	0	0	0	5009.646022	1799.150284	1044.15431	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d050572	0	0	0	0	0	0	0	9.132697001	300.3289762	0	407.1438674	0	57.30201782	172.8737726	0	0	0	0	0	0	0	0	0	0	5.333489554	0	0	0	34.24748144	527.1076813	0	0	0
Zm00001d035243	17.70937677	49.14411474	30.54674832	12.64938649	0	0	0	0	0	0	0	8.525709509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.74117565	0	0	0	0	0	0
Zm00001d024752	0	0	0	0	0	0	0	0	0	0	127.5254679	14.17438897	0	0	0	0	11.86940285	0	0	0	0	0	0	0	0	0	0	0	0	38.07449474	0	0	0
Zm00001d024751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.1738105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d047923	62.12691742	121.6384747	95.66726731	0	62.4172029	56.18391276	112.3827535	0	86.61576472	20.77189053	193.5458658	276.29917	56.98617589	53.87498586	53.85149528	50.92659255	73.7180657	0	0	0	96.67969942	0	9.944729938	3.535233798	17.56928361	196.7541536	128.7772962	65.88560765	34.80211164	45.74335427	74.85056558	14.02483518	9.59663217
Zm00001d010813	112.8598697	12.07964268	117.8955338	0	17.53353716	0	0	0	0	0	0	0	0	0	47.01173524	0	0	0	0	0	32.89168908	0	0	6.645952276	0	0	0	0	0	0	26.81605723	0	0
Zm00001d050191	23.90889361	39.11848658	8.017016999	0	46.94607172	36.13123444	53.42408355	0	254.2121367	29.62769466	65.79976926	345.5851245	255.0877541	123.3648784	6.142912938	35.12384822	95.40264896	0	0	0	7.258668554	116.6298389	80.15214416	95.43746998	41.00690411	101.2375006	106.3653787	91.37098186	33.40589701	136.6311579	50.98536475	0	8.730003277
Zm00001d039371	50.91982128	0	0	0	186.6953685	311.625645	473.5405872	0	0	0	0	0	0	0	14.5091528	156.1098805	119.546366	0	0	0	0	0	0	0	0	1.507458913	0	0	0	2.204326989	71.1823287	0	0
Zm00001d035093	0	16.34214333	1.892647559	0	22.52465937	42.93632421	39.45857585	0.711641504	0	9.979578111	3.11434264	9.070723174	12.89798315	7.083275883	4.809991424	10.05950846	10.24984094	0	8.394387697	0	14.92909178	24.23618875	7.397147906	8.189417579	8.729293824	30.7382812	5.996334712	4.350942481	4.54081969	32.10111258	14.54061097	2.74517751	3.110205989
Zm00001d017106	15.57063599	0	17.62353367	0	6.237669261	8.908392916	50.35444955	0	0	5.358958362	0	0	0	0	0	0	0	0	0	0	0	0	0	4.243223585	0	14.45470514	0	37.0643834	0	26.30049416	18.26664921	7.240167936	0
Zm00001d017110	0	0	0	0	0	7.519169849	0	0	0	0	0	22.48073999	8.400427158	0	75.52728263	0	0	0	0	0	0	4.04154768	0	2.175413142	0	3.575144935	15.67226782	0	0	0	5.799089991	0	0
Zm00001d017111	623.4989134	114.314352	208.8058953	20.03274176	413.2333825	619.8566359	1324.496511	89.68306017	444.6649894	405.7445628	871.5481639	621.8614933	563.7730453	651.1878367	796.3051196	847.7333212	960.0891008	73.13650157	0	45.01995681	606.232824	274.909773	498.6503194	749.8003374	2157.114993	268.7243795	117.8324639	15.38923725	125.749188	1139.3093	574.2785882	212.1621277	281.7618103
Zm00001d017113	16.09884763	72.61429605	55.43438486	1.976895618	22.68554873	39.2763269	93.57029063	1.805945287	35.03600924	32.21263003	31.56260707	27.62745981	72.08221219	71.38760555	14.2681133	7.6850572	72.53546611	9.895719644	5.542868315	17.05245278	7.308168835	9.623466702	56.71161941	24.63470853	29.62174602	52.3529127	61.16055095	24.84386658	8.103633522	52.46160893	11.97570517	5.346942674	7.175797008
Zm00001d035803	0	0	0	0	0	0	0	0	0	0	7.371148797	0	0	0	0	0	0	148.1205604	244.5066926	336.9921496	0	0	0	0	0	0	0	0	52.18505462	61.8053989	168.2521263	1058.261248	1934.139156
Zm00001d047723	0	0	0	0	0	0	6.481790496	0	0	0	0	38.85622992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
